Id,Title,Description,Type,TypeName,CreatedDate,CreatedOnTimeDiff,DeviceName,DeviceUrl,DeviceType,IsAllowComment,HasThitCay,TotalViews,TotalPictures,AvgRating,Video,Hashtags,Pictures,Restaurant,Owner,Options,Url,UserLikes,TotalLike,TotalComment,IsLiked,CanDelete,CanEdit,ResId,TotalView,IsDraft,IsFirstUserReview,Comments,IsDirectDetail,EditUrl,source_system,restaurant_id_query,city_query,total_reviews_api,crawl_timestamp
17661190,Gà Chỉ Sáu Cao,"Cửa hàng sạch đẹp, phục vụ tốt. Đồ ăn hợp khẩu vị, gà thơm ngon",1,đã bình luận,/Date(1687594981190)/,24/06/2023,iPhone,/ung-dung-mobile,1,True,False,10,0,8.2,,[],[],,"{'VerifyingPercent': 0, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '26', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46282955, 'Username': None, 'DisplayName': 'foodee_ah7ode3b', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwwm6nf2a47v6b@resize_w40', 'Url': '/thanh-vien/foodee_ah7ode3b', 'TotalReviews': 26, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_ah7ode3b/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17661190,[],0,0,False,False,False,272138,10,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:34
17661189,Gà Chỉ Sáu Cao,"Gà thịt chắc, giai, ngọt rất ngon. Xin mời mọi người ghé quán ạ",1,đã bình luận,/Date(1687594958490)/,24/06/2023,iPhone,/ung-dung-mobile,1,True,False,10,0,10.0,,[],[],,"{'VerifyingPercent': 50, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '34', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46284414, 'Username': None, 'DisplayName': 'Tú Hoàng', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9gt2vk8pg94c@resize_ss40x40', 'Url': '/thanh-vien/foodee_lewh760p', 'TotalReviews': 34, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_lewh760p/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17661189,[],0,0,False,False,False,272138,10,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:34
17661183,Gà Chỉ Sáu Cao,"Món này ngon, ai chưa được ăn thì nên ghé ăn thử nhé",1,đã bình luận,/Date(1687594957710)/,24/06/2023,Android,/ung-dung-mobile,2,True,False,7,0,5.0,,[],[],,"{'VerifyingPercent': 0, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '24', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46286237, 'Username': None, 'DisplayName': 'Nhók Huyền', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwwm6nf2a47v6b@resize_w40', 'Url': '/thanh-vien/foodee_d27veb14', 'TotalReviews': 24, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_d27veb14/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17661183,[],0,0,False,False,False,272138,7,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:34
17661181,Gà Chỉ Sáu Cao,Thịt gà thơm ngon và hấp dẫn bổ dưỡng,1,đã bình luận,/Date(1687594956443)/,24/06/2023,Android,/ung-dung-mobile,2,True,False,10,0,5.0,,[],[],,"{'VerifyingPercent': 50, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '18', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46284815, 'Username': None, 'DisplayName': 'Duyen Lo Thi', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9jn93vmva149@resize_ss40x40', 'Url': '/thanh-vien/foodee_q8lbrnu8', 'TotalReviews': 18, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_q8lbrnu8/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17661181,[],0,0,False,False,False,272138,10,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:34
17661188,Gà Chỉ Sáu Cao,Ngon lắm nha,1,đã bình luận,/Date(1687594943487)/,24/06/2023,iPhone,/ung-dung-mobile,1,True,False,15,0,5.0,,[],[],,"{'VerifyingPercent': 0, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '20', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46281369, 'Username': None, 'DisplayName': 'Nguyen Thuy Dung', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwwm6nf2a47v6b@resize_w40', 'Url': '/thanh-vien/foodee_lraeo6d6', 'TotalReviews': 20, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_lraeo6d6/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17661188,[],0,0,False,False,False,272138,15,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:34
17661184,Gà Chỉ Sáu Cao,"Rất ngon , hấp dẫn",1,đã bình luận,/Date(1687594937617)/,24/06/2023,iPhone,/ung-dung-mobile,1,True,False,11,0,5.0,,[],[],,"{'VerifyingPercent': 0, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '29', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46286015, 'Username': None, 'DisplayName': 'Thuý Hạnh', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwwm6nf2a47v6b@resize_w40', 'Url': '/thanh-vien/foodee_jehqccm0', 'TotalReviews': 29, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_jehqccm0/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17661184,[],0,0,False,False,False,272138,11,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:34
17661180,Gà Chỉ Sáu Cao,Món này ngon.ai chưa được  ăn thì nên thử nè,1,đã bình luận,/Date(1687594922707)/,24/06/2023,Android,/ung-dung-mobile,2,True,False,5,0,5.0,,[],[],,"{'VerifyingPercent': 0, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '15', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46287283, 'Username': None, 'DisplayName': 'foodee_9gbfo5uw', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwwm6nf2a47v6b@resize_w40', 'Url': '/thanh-vien/foodee_9gbfo5uw', 'TotalReviews': 15, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_9gbfo5uw/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17661180,[],0,0,False,False,False,272138,5,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:34
17661175,Gà Chỉ Sáu Cao,Gà thơm ngon ngọt day ăn một lần là nhớ mãi,1,đã bình luận,/Date(1687594911273)/,24/06/2023,Android,/ung-dung-mobile,2,True,False,10,0,5.0,,[],[],,"{'VerifyingPercent': 0, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '18', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46284870, 'Username': None, 'DisplayName': 'Nguyên ly xem', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwwm6nf2a47v6b@resize_w40', 'Url': '/thanh-vien/foodee_fmv8bumu', 'TotalReviews': 18, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_fmv8bumu/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17661175,[],0,0,False,False,False,272138,10,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:34
17661179,Gà Chỉ Sáu Cao,"Gà ngon ,sẽ ủng hộ tiếp",1,đã bình luận,/Date(1687594905670)/,24/06/2023,iPhone,/ung-dung-mobile,1,True,False,5,0,5.0,,[],[],,"{'VerifyingPercent': 0, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '33', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 26653609, 'Username': None, 'DisplayName': 'nguyenlanh2202', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwwm6nf2a47v6b@resize_w40', 'Url': '/thanh-vien/foodee_ykp2nvs9', 'TotalReviews': 33, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_ykp2nvs9/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17661179,[],0,0,False,False,False,272138,5,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:34
17661168,Gà Chỉ Sáu Cao,Món ăn rất ngon và nhiều người thích,1,đã bình luận,/Date(1687594871190)/,24/06/2023,iPhone,/ung-dung-mobile,1,True,False,5,0,5.0,,[],[],,"{'VerifyingPercent': 0, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '32', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46276542, 'Username': None, 'DisplayName': 'foodee_y4hfz1vi', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwwm6nf2a47v6b@resize_w40', 'Url': '/thanh-vien/foodee_y4hfz1vi', 'TotalReviews': 32, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_y4hfz1vi/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17661168,[],0,0,False,False,False,272138,5,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:34
17661174,Gà Chỉ Sáu Cao,gà vườn nên ăn rất ngon thịt dai,1,đã bình luận,/Date(1687594869703)/,24/06/2023,iPhone,/ung-dung-mobile,1,True,False,5,0,5.0,,[],[],,"{'VerifyingPercent': 0, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '32', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 17036555, 'Username': None, 'DisplayName': 'dung_0969567336.', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwwm6nf2a47v6b@resize_w40', 'Url': '/thanh-vien/foodee_vlk1onu56n', 'TotalReviews': 32, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_vlk1onu56n/hinh-anh', 'IsVerified': False, 'MobileCover': None}","{'Guest': '2+', 'VisitAgain': None, 'MoneySpend': None}",/binh-dinh/ga-chi-sau-cao/binh-luan-17661174,[],0,0,False,False,False,272138,5,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:34
17661177,Gà Chỉ Sáu Cao,Món ngon mng đến đây thử nha,1,đã bình luận,/Date(1687594866383)/,24/06/2023,iPhone,/ung-dung-mobile,1,True,False,5,0,5.0,,[],[],,"{'VerifyingPercent': 50, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '31', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46275039, 'Username': None, 'DisplayName': 'Nhung Hà', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbieb84lbrt9b@resize_ss40x40', 'Url': '/thanh-vien/foodee_xcv2iekk', 'TotalReviews': 31, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_xcv2iekk/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17661177,[],0,0,False,False,False,272138,5,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:34
17661173,Gà Chỉ Sáu Cao,"Mùi rất thơm , dai ngon",1,đã bình luận,/Date(1687594863683)/,24/06/2023,iPhone,/ung-dung-mobile,1,True,False,5,0,5.0,,[],[],,"{'VerifyingPercent': 0, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '19', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 16502598, 'Username': None, 'DisplayName': 'foodee_stadvwqb', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwwm6nf2a47v6b@resize_w40', 'Url': '/thanh-vien/foodee_stadvwqb', 'TotalReviews': 19, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_stadvwqb/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17661173,[],0,0,False,False,False,272138,5,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:34
17661172,Gà Chỉ Sáu Cao,Gà dai ăn rất ngọt thịt,1,đã bình luận,/Date(1687594860980)/,24/06/2023,iPhone,/ung-dung-mobile,1,True,False,5,0,5.0,,[],[],,"{'VerifyingPercent': 0, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '32', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46286238, 'Username': None, 'DisplayName': 'foodee_klttjzsf', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwwm6nf2a47v6b@resize_w40', 'Url': '/thanh-vien/foodee_klttjzsf', 'TotalReviews': 32, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_klttjzsf/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17661172,[],0,0,False,False,False,272138,5,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:34
17661164,Gà Chỉ Sáu Cao,"Gà dai, ngon hấp dẫn",1,đã bình luận,/Date(1687594854947)/,24/06/2023,Android,/ung-dung-mobile,2,True,False,12,0,8.4,,[],[],,"{'VerifyingPercent': 0, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '20', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46275446, 'Username': None, 'DisplayName': 'foodee_7ygtpsx6', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwwm6nf2a47v6b@resize_w40', 'Url': '/thanh-vien/foodee_7ygtpsx6', 'TotalReviews': 20, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_7ygtpsx6/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17661164,[],0,0,False,False,False,272138,12,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:34
17661169,Gà Chỉ Sáu Cao,"Ngon, thơm, sạch sẽ",1,đã bình luận,/Date(1687594852940)/,24/06/2023,iPhone,/ung-dung-mobile,1,True,False,5,0,10.0,,[],[],,"{'VerifyingPercent': 0, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '32', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46287365, 'Username': None, 'DisplayName': 'foodee_0m6v0to4', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwwm6nf2a47v6b@resize_w40', 'Url': '/thanh-vien/foodee_0m6v0to4', 'TotalReviews': 32, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_0m6v0to4/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17661169,[],0,0,False,False,False,272138,5,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:34
17661170,Gà Chỉ Sáu Cao,Gà dai..thịt rất thơm,1,đã bình luận,/Date(1687594852897)/,24/06/2023,iPhone,/ung-dung-mobile,1,True,False,5,0,9.8,,[],[],,"{'VerifyingPercent': 50, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '31', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46282971, 'Username': None, 'DisplayName': 'Đào Hạnh', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwfep68kq8kbfb@resize_ss40x40', 'Url': '/thanh-vien/foodee_yzqpq6z9', 'TotalReviews': 31, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_yzqpq6z9/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17661170,[],0,0,False,False,False,272138,5,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:34
17661165,Gà Chỉ Sáu Cao,Gà dai ko bị bở ngon lắm,1,đã bình luận,/Date(1687594839397)/,24/06/2023,iPhone,/ung-dung-mobile,1,True,False,5,0,5.0,,[],[],,"{'VerifyingPercent': 0, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '32', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46284831, 'Username': None, 'DisplayName': 'Hoàng Thị Tho', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwwm6nf2a47v6b@resize_w40', 'Url': '/thanh-vien/foodee_nbzmzd6v', 'TotalReviews': 32, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_nbzmzd6v/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17661165,[],0,0,False,False,False,272138,5,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:34
17659251,Gà Chỉ Sáu Cao,Tiệm gà này ngon.gà ăn dai thơm thịt,1,đã bình luận,/Date(1687575311387)/,24/06/2023,iPhone,/ung-dung-mobile,1,True,False,6,0,5.0,,[],[],,"{'VerifyingPercent': 50, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '14', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46281748, 'Username': None, 'DisplayName': 'Vyanh Luong', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwck7gdl3tuh5a@resize_ss40x40', 'Url': '/thanh-vien/foodee_py0u8907', 'TotalReviews': 14, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_py0u8907/hinh-anh', 'IsVerified': False, 'MobileCover': None}","{'Guest': '8+', 'VisitAgain': None, 'MoneySpend': None}",/binh-dinh/ga-chi-sau-cao/binh-luan-17659251,[],0,0,False,False,False,272138,6,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:34
17659180,Gà Chỉ Sáu Cao,"Gà rất ngon, gà vườn nên dai lắm mn ơi",1,đã bình luận,/Date(1687529221097)/,23/06/2023,Android,/ung-dung-mobile,2,True,False,18,0,5.0,,[],[],,"{'VerifyingPercent': 100, 'TrustPercent': 5, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '29', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 1647254, 'Username': None, 'DisplayName': 'Huong Huong Nguyen', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdhpehlw063c3@resize_ss40x40', 'Url': '/thanh-vien/huonghuong1220', 'TotalReviews': 29, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/huonghuong1220/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17659180,[],0,0,False,False,False,272138,18,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:35
17658345,Gà Chỉ Sáu Cao,Ngon lắm ạ.sẽ ủng hộ tiếp,1,đã bình luận,/Date(1687514454347)/,23/06/2023,iPhone,/ung-dung-mobile,1,True,False,5,0,10.0,,[],[],,"{'VerifyingPercent': 50, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '29', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46282738, 'Username': None, 'DisplayName': 'Phựơng Trần', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbfm04ivs2j1c@resize_ss40x40', 'Url': '/thanh-vien/foodee_1kiu5npa', 'TotalReviews': 29, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_1kiu5npa/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17658345,[],0,0,False,False,False,272138,5,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:35
17658072,Gà Chỉ Sáu Cao,gà rất ngon ạ,1,đã bình luận,/Date(1687510345660)/,23/06/2023,Android,/ung-dung-mobile,2,True,False,27,0,5.0,,[],[],,"{'VerifyingPercent': 50, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '15', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46282872, 'Username': None, 'DisplayName': 'Hạnh Hạnh', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwfj72j7onvfa3@resize_ss40x40', 'Url': '/thanh-vien/foodee_54130e2n', 'TotalReviews': 15, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_54130e2n/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17658072,[],0,1,False,False,False,272138,27,False,False,"[{'User': {'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': None, 'TotalPicturesFormat': None, 'FollowStatus': None, 'IsSelf': False, 'Id': 46283112, 'Username': None, 'DisplayName': 'Thương Nguyễn', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9ce1cwvsgr34@resize_ss40x40', 'Url': '/thanh-vien/foodee_hl82jnz3', 'TotalReviews': 0, 'TotalPictures': 0, 'UrlReviews': '/thanh-vien/foodee_hl82jnz3', 'UrlAlbums': '/thanh-vien/foodee_hl82jnz3/hinh-anh', 'IsVerified': False, 'MobileCover': None}, 'Id': 579390, 'ParentId': None, 'Comment': 'G&#224; rất ngon,vị ngọt', 'ReviewID': 17658072, 'CreatedOn': '/Date(1687512919740)/', 'Date': '23/06/2023 16:35:19', 'UpdatedOn': None, 'IsOwner': False}]",True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:35
17658063,Gà Chỉ Sáu Cao,Gà rất ngon và chất lượng,1,đã bình luận,/Date(1687510128407)/,23/06/2023,iPhone,/ung-dung-mobile,1,True,False,24,0,10.0,,[],[],,"{'VerifyingPercent': 0, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '15', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 45743780, 'Username': None, 'DisplayName': 'Quán Bún Bò Huế Như Vân Cơ Sở 2 - Lê Lai', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwwm6nf2a47v6b@resize_w40', 'Url': '/thanh-vien/bunbohuenhuvancoso2', 'TotalReviews': 15, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/bunbohuenhuvancoso2/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17658063,[],0,0,False,False,False,272138,24,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:35
17657988,Gà Chỉ Sáu Cao,Thịt gà dai ngon ngọt .phục vụ nhiệt tình,1,đã bình luận,/Date(1687509003380)/,23/06/2023,iPhone,/ung-dung-mobile,1,True,False,7,0,10.0,,[],[],,"{'VerifyingPercent': 50, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '29', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46281799, 'Username': None, 'DisplayName': 'Diep Anh Le', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwi98ef4ux2169@resize_ss40x40', 'Url': '/thanh-vien/foodee_kdsyj09v', 'TotalReviews': 29, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_kdsyj09v/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17657988,[],0,0,False,False,False,272138,7,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:35
17657981,ga,ga luoc ma ăn voi hanh ngon nhựt nach,1,đã bình luận,/Date(1687508966763)/,23/06/2023,Android,/ung-dung-mobile,2,True,False,13,0,5.0,,[],[],,"{'VerifyingPercent': 50, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '25', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46275125, 'Username': None, 'DisplayName': 'Diệu Nguyễn', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwaczs81t5ndcd@resize_ss40x40', 'Url': '/thanh-vien/foodee_9r6tdw0t', 'TotalReviews': 25, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_9r6tdw0t/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17657981,[],0,0,False,False,False,272138,13,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:35
